slug,url,title,h1,meta_description,kategoria,data_publikacji,data_modyfikacji,liczba_slow,glowny_temat,klaster_sugerowany,trafnosc_tematu,encja_glowna,typ_strony,lokalnosc_pkt,wariant_miasta,protected,linki_wychodzace_wewnetrzne,linki_przychodzace_wewnetrzne,ma_schema,sciezka_pliku
"ctr","/ctr","CTR (Click-Through Rate) – definicja","CTR (Click-Through Rate)","Wskaźnik klikalności: stosunek kliknięć do wyświetleń. Wysoki CTR w SERP sygnalizuje Google relevantność strony.","Słownik","","","833","Google Ads","off-topic","15.6","Google Ads","slownik","","","false","11","28","true","app\slownik\content\ctr.tsx"
"deep-linking","/deep-linking","Deep Linking – definicja","Deep Linking","Linkowanie do konkretnych podstron serwisu (nie tylko strony głównej), poprawiające dystrybucję link juice i indeksowanie.","Słownik","","","766","pomiar: geogrid i pozycje","local-seo/pomiar","2.5","nieokreslona","slownik","","","false","9","0","true","app\slownik\content\deep-linking.tsx"
"disavow","/disavow","Disavow – definicja","Disavow","Narzędzie Google Search Console pozwalające odrzucić toksyczne linki przychodzące, które mogą szkodzić rankingowi.","Słownik","","","749","spadek pozycji i utrata top 3","problemy","9.6","nieokreslona","slownik","","","false","4","9","true","app\slownik\content\disavow.tsx"
"display-ads","/display-ads","Display Ads – definicja","Display Ads","Reklamy graficzne (banery, wideo) wyświetlane w sieci reklamowej Google na milionach stron partnerskich.","Słownik","","","698","Google Ads","off-topic","7.4","Google Ads","slownik","","","false","6","4","true","app\slownik\content\display-ads.tsx"
"dofollow","/dofollow","Dofollow – definicja","Dofollow","Standardowy typ linku, który przekazuje autorytet (link juice) do linkowanej strony i jest brany pod uwagę przez Google.","Słownik","","","656","atrybuty, usługi i produkty","konfiguracja","10","nieokreslona","slownik","","","false","5","7","true","app\slownik\content\dofollow.tsx"
"domain-authority","/domain-authority","Domain Authority – definicja","Domain Authority","Metryka (Moz, 0–100) przewidująca, jak silna jest domena w wynikach organicznych. Im wyższy DA, tym silniejszy profil linków.","Słownik","","","695","spadek pozycji i utrata top 3","problemy","20.9","nieokreslona","slownik","","","false","5","7","true","app\slownik\content\domain-authority.tsx"
"domain-rating","/domain-rating","Domain Rating – definicja","Domain Rating","Metryka Ahrefs (0–100) oceniająca siłę profilu linków zewnętrznych domeny w porównaniu do innych witryn.","Słownik","","","736","NAP i cytowania","local-seo","2","nieokreslona","slownik","","","false","5","7","true","app\slownik\content\domain-rating.tsx"
"duplicate-content","/duplicate-content","Duplicate Content – definicja","Duplicate Content","Identyczna lub bardzo podobna treść występująca na wielu adresach URL. Może rozmywać sygnały rankingowe i powodować problemy z indeksowaniem.","Słownik","","","808","duplikaty profilu i scalanie","problemy","53.9","nieokreslona","slownik","","","false","4","4","true","app\slownik\content\duplicate-content.tsx"
"e-e-a-t","/e-e-a-t","E-E-A-T – definicja","E-E-A-T","Skrót od Experience, Expertise, Authoritativeness, Trustworthiness — kryteria oceny jakości treści przez Google Quality Raters.","Słownik","","","710","NAP i cytowania","local-seo","5.7","Profil Firmy w Google","slownik","","","false","1","16","true","app\slownik\content\e-e-a-t.tsx"
"engagement-rate","/engagement-rate","Engagement Rate – definicja","Engagement Rate","Wskaźnik zaangażowania mierzący, jak aktywnie użytkownicy wchodzą w interakcję z treścią — komentarze, udostępnienia, czas na stronie.","Słownik","","","694","nieokreslony","?","1.6","nieokreslona","slownik","","","false","4","1","true","app\slownik\content\engagement-rate.tsx"
"exact-match","/exact-match","Exact Match – definicja","Exact Match","Dopasowanie ścisłe w Google Ads — reklama wyświetla się tylko przy zapytaniach identycznych lub bardzo zbliżonych do słowa kluczowego.","Słownik","","","621","Google Ads","off-topic","22.3","Google Ads","slownik","","","false","6","1","true","app\slownik\content\exact-match.tsx"
"external-link","/external-link","External Link – definicja","External Link","Hiperłącze prowadzące z Twojej strony do zewnętrznej domeny. Linki do autorytatywnych źródeł mogą pozytywnie wpływać na E-E-A-T.","Słownik","","","741","NAP i cytowania","local-seo","8.5","nieokreslona","slownik","","","false","5","1","true","app\slownik\content\external-link.tsx"
"featured-snippet","/featured-snippet","Featured Snippet – definicja","Featured Snippet","Wyróżniony fragment odpowiedzi wyświetlany w pozycji zero w SERP, bezpośrednio pod paskiem wyszukiwania Google.","Słownik","","","690","dane strukturalne i schema","local-seo","7.9","Google Ads","slownik","","","false","4","7","true","app\slownik\content\featured-snippet.tsx"
"frequency","/frequency","Frequency (częstotliwość) – definicja","Frequency (częstotliwość)","Średnia liczba wyświetleń reklamy dla jednego użytkownika w danym czasie. Ważny wskaźnik w kampaniach zasięgowych.","Słownik","","","643","Google Ads","off-topic","6.4","Google Ads","slownik","","","false","6","2","true","app\slownik\content\frequency.tsx"
"funnel","/funnel","Funnel (Lejek sprzedażowy) – definicja","Funnel (Lejek sprzedażowy)","Model opisujący drogę klienta od pierwszego kontaktu z marką do konwersji: świadomość → zainteresowanie → decyzja → zakup.","Słownik","","","845","AI: encje i modele","local-seo/ai","4.4","Google Ads","slownik","","","false","9","4","true","app\slownik\content\funnel.tsx"
"geotargeting","/geotargeting","Geotargeting – definicja","Geotargeting","Targetowanie reklam lub treści do użytkowników w określonej lokalizacji geograficznej — kraju, mieście, promieniu od punktu.","Słownik","","","472","Google Ads","off-topic","25.7","Google Ads","slownik","","","false","6","1","true","app\slownik\content\geotargeting.tsx"
"google-ads","/google-ads","Google Ads – definicja","Google Ads","Platforma reklamowa Google umożliwiająca wyświetlanie reklam w wyszukiwarce, YouTube, sieci Display i innych usługach Google.","Słownik","","","474","Google Ads","off-topic","82.6","Google Ads","slownik","","","false","12","17","true","app\slownik\content\google-ads.tsx"
"google-analytics","/google-analytics","Google Analytics – definicja","Google Analytics","Bezpłatne narzędzie Google do analizy ruchu na stronie: źródła odwiedzin, zachowanie użytkowników, konwersje i ścieżki.","Słownik","","","432","Google Ads","off-topic","3.7","Google Ads","slownik","","","false","3","5","true","app\slownik\content\google-analytics.tsx"
"google-business-profile","/google-business-profile","Google Business Profile – definicja","Google Business Profile","Bezpłatny profil firmowy w Google (dawniej Google Moja Firma). Podstawa lokalnego SEO i widoczności w Google Maps.","Słownik","","","479","sekcja Informacje i pytania","konfiguracja","6.2","Profil Firmy w Google","slownik","","","false","3","5","true","app\slownik\content\google-business-profile.tsx"
"google-discover","/google-discover","Google Discover – definicja","Google Discover","Feed treści w aplikacji Google na mobile, który personalizuje artykuły na podstawie historii wyszukiwań i zainteresowań użytkownika.","Słownik","","","462","zdjęcia w profilu","konfiguracja","5","nieokreslona","slownik","","","false","5","0","true","app\slownik\content\google-discover.tsx"
"google-search-console","/google-search-console","Google Search Console – definicja","Google Search Console","Bezpłatne narzędzie Google do monitorowania obecności witryny w wyszukiwarce: pozycje, indeksowanie, błędy crawlowania.","Słownik","","","492","weryfikacja profilu","weryfikacja-i-dostepy","6.1","nieokreslona","slownik","","","false","5","28","true","app\slownik\content\google-search-console.tsx"
"google-tag-manager","/google-tag-manager","Google Tag Manager – definicja","Google Tag Manager","System zarządzania tagami pozwalający dodawać i aktualizować skrypty analityczne i marketingowe bez edycji kodu strony.","Słownik","","","409","Google Ads","off-topic","3.7","Google Ads","slownik","","","false","2","3","true","app\slownik\content\google-tag-manager.tsx"
"googlebot","/googlebot","Googlebot – definicja","Googlebot","Robot indeksujący Google, który skanuje strony internetowe, zbiera informacje i przekazuje je do indeksu wyszukiwarki.","Słownik","","","494","oszustwa i podszywanie się","problemy","4.3","nieokreslona","slownik","","","false","5","16","true","app\slownik\content\googlebot.tsx"
"gray-hat-seo","/gray-hat-seo","Gray Hat SEO – definicja","Gray Hat SEO","Techniki SEO balansujące na granicy wytycznych Google — ryzykowne, ale nieklasyfikowane jednoznacznie jako black hat.","Słownik","","","489","nieokreslony","?","1.4","nieokreslona","slownik","","","false","2","1","true","app\slownik\content\gray-hat-seo.tsx"
"heading-tags","/heading-tags","Heading Tags (H1–H6) – definicja","Heading Tags (H1–H6)","Tagi nagłówków HTML określające hierarchię treści. H1 to główny tytuł strony, H2–H6 to nagłówki podrzędne.","Słownik","","","486","AI: encje i modele","local-seo/ai","3.9","nieokreslona","slownik","","","false","2","5","true","app\slownik\content\heading-tags.tsx"
"hreflang","/hreflang","Hreflang – definicja","Hreflang","Atrybut HTML informujący Google o języku i regionie docelowym strony, kluczowy dla witryn wielojęzycznych.","Słownik","","","460","atrybuty, usługi i produkty","konfiguracja","11.4","nieokreslona","slownik","","","false","1","1","true","app\slownik\content\hreflang.tsx"
"https","/https","HTTPS / SSL – definicja","HTTPS / SSL","Protokół szyfrowanej komunikacji między przeglądarką a serwerem. Posiadanie certyfikatu SSL jest czynnikiem rankingowym Google.","Słownik","","","578","czynniki rankingowe","pillar","17.1","nieokreslona","slownik","","","false","5","0","true","app\slownik\content\https.tsx"
"hyperlink","/hyperlink","Hiperłącze – definicja","Hiperłącze","Klikalny element nawigacyjny prowadzący do innego zasobu w sieci. Fundamentalny element architektury informacji i link buildingu.","Słownik","","","418","atrybuty, usługi i produkty","konfiguracja","4.3","nieokreslona","slownik","","","false","9","0","true","app\slownik\content\hyperlink.tsx"
"impressions","/impressions","Impressions (Wyświetlenia) – definicja","Impressions (Wyświetlenia)","Liczba wyświetleń strony lub reklamy w wynikach wyszukiwania. Jeden z podstawowych wskaźników widoczności w GSC i Google Ads.","Słownik","","","427","Google Ads","off-topic","11.1","Google Ads","slownik","","","false","4","0","true","app\slownik\content\impressions.tsx"
"inbound-link","/inbound-link","Inbound Link – definicja","Inbound Link","Link przychodzący z zewnętrznej strony do Twojej witryny. Synonim backlinku — jeden z najważniejszych czynników off-page SEO.","Słownik","","","369","nieokreslony","?","1.4","nieokreslona","slownik","","","false","7","0","true","app\slownik\content\inbound-link.tsx"
"indeksowanie","/indeksowanie","Indeksowanie – definicja","Indeksowanie","Proces zapisywania przeskanowanych przez Googlebot stron do indeksu Google. Tylko zindeksowane strony mogą pojawiać się w SERP.","Słownik","","","505","dane strukturalne i schema","local-seo","3.4","nieokreslona","slownik","","","false","10","9","true","app\slownik\content\indeksowanie.tsx"
"intencja-wyszukiwania","/intencja-wyszukiwania","Intencja Wyszukiwania – definicja","Intencja Wyszukiwania","Cel, który użytkownik chce osiągnąć wpisując frazę w wyszukiwarkę: informacyjna, nawigacyjna, transakcyjna lub komercyjna.","Słownik","","","468","AI: encje i modele","local-seo/ai","17.6","nieokreslona","slownik","","","false","2","11","true","app\slownik\content\intencja-wyszukiwania.tsx"
"internal-linking","/internal-linking","Internal Linking – definicja","Internal Linking","Sieć wewnętrznych hiperłączy między podstronami witryny. Poprawia indeksowanie, dystrybuuje autorytet i ułatwia nawigację.","Słownik","","","548","NAP i cytowania","local-seo","3.1","Profil Firmy w Google","slownik","","","false","6","20","true","app\slownik\content\internal-linking.tsx"
"javascript-seo","/javascript-seo","JavaScript SEO – definicja","JavaScript SEO","Optymalizacja stron opartych na JS (React, Vue, Angular), tak by roboty Google mogły poprawnie renderować i indeksować ich treść.","Słownik","","","528","nieokreslony","?","0.4","nieokreslona","slownik","","","false","2","1","true","app\slownik\content\javascript-seo.tsx"
"json-ld","/json-ld","JSON-LD – definicja","JSON-LD","Format danych strukturalnych rekomendowany przez Google, wstawiany w znaczniku <script> — opisuje zawartość strony dla robotów.","Słownik","","","384","dane strukturalne i schema","local-seo","120.8","opinie Google","slownik","","","false","3","6","true","app\slownik\content\json-ld.tsx"
"keyword","/keyword","Keyword (Słowo kluczowe) – definicja","Keyword (Słowo kluczowe)","Fraza lub wyrażenie wpisywane przez użytkownika w wyszukiwarkę. Dobór słów kluczowych to fundament każdej strategii SEO.","Słownik","","","488","AI: encje i modele","local-seo/ai","8.1","nieokreslona","slownik","","","false","3","1","true","app\slownik\content\keyword.tsx"
"keyword-density","/keyword-density","Keyword Density – definicja","Keyword Density","Zagęszczenie słowa kluczowego w tekście. Zbyt wysokie (keyword stuffing) jest penalizowane przez Google.","Słownik","","","466","fraza w nazwie firmy","problemy","9.2","nieokreslona","slownik","","","false","3","1","true","app\slownik\content\keyword-density.tsx"
"keyword-research","/keyword-research","Keyword Research – definicja","Keyword Research","Analiza i dobór fraz kluczowych do strategii SEO — ocena wolumenu, trudności i intencji wyszukiwania.","Słownik","","","510","Google Ads","off-topic","7.2","Mapy Google","slownik","","","false","5","4","true","app\slownik\content\keyword-research.tsx"
"keyword-stuffing","/keyword-stuffing","Keyword Stuffing – definicja","Keyword Stuffing","Nieetyczna praktyka nadmiernego upychania słów kluczowych w treści. Penalizowana przez algorytm Panda.","Słownik","","","493","fraza w nazwie firmy","problemy","92.4","nieokreslona","slownik","","","false","4","3","true","app\slownik\content\keyword-stuffing.tsx"
"knowledge-graph","/knowledge-graph","Knowledge Graph – definicja","Knowledge Graph","Baza wiedzy Google łącząca encje (osoby, miejsca, marki) i ich relacje, zasilająca Knowledge Panel i odpowiedzi bezpośrednie.","Słownik","","","466","AI: encje i modele","local-seo/ai","149.4","Profil Firmy w Google","slownik","","","false","5","2","true","app\slownik\content\knowledge-graph.tsx"
"knowledge-panel","/knowledge-panel","Knowledge Panel – definicja","Knowledge Panel","Karta informacyjna po prawej stronie SERP z danymi o marce, osobie lub miejscu, pobierana z Knowledge Graph Google.","Słownik","","","476","zapytania brandowe i panel wiedzy","konfiguracja","111.5","opinie Google","slownik","","","false","4","2","true","app\slownik\content\knowledge-panel.tsx"
"kpi","/kpi","KPI (Key Performance Indicator) – definicja","KPI (Key Performance Indicator)","Kluczowy wskaźnik efektywności — mierzalna wartość służąca do oceny postępów w realizacji celów kampanii SEO/SEM.","Słownik","","","463","Google Ads","off-topic","3.7","Google Ads","slownik","","","false","6","0","true","app\slownik\content\kpi.tsx"
"landing-page","/landing-page","Landing Page – definicja","Landing Page","Dedykowana strona docelowa zoptymalizowana pod konkretną akcję użytkownika — zazwyczaj formularz, zakup lub pobranie.","Słownik","","","482","oszustwa i podszywanie się","problemy","2.6","opinie Google","slownik","","","false","6","9","true","app\slownik\content\landing-page.tsx"
"link-building","/link-building","Link Building – definicja","Link Building","Działania mające na celu pozyskiwanie wartościowych linków zewnętrznych do witryny, wzmacniające autorytet domeny.","Słownik","","","525","koszty i decyzje zakupowe","poradniki/decyzje","11.9","nieokreslona","slownik","","","false","5","14","true","app\slownik\content\link-building.tsx"
"link-juice","/link-juice","Link Juice – definicja","Link Juice","Autorytet i wartość rankingowa przekazywana przez hyperłącze z jednej strony do drugiej.","Słownik","","","465","zawieszenie profilu i odwołanie","problemy","3.2","nieokreslona","slownik","","","false","6","12","true","app\slownik\content\link-juice.tsx"
"local-pack","/local-pack","Local Pack – definicja","Local Pack","Wyróżniony blok z mapą i 3 firmami lokalnymi w wynikach Google — tzw. top 3. Kluczowy cel pozycjonowania lokalnego.","Słownik","","","430","pozycjonowanie profilu: całość","pillar","55.3","Mapy Google","slownik","","","false","3","6","true","app\slownik\content\local-pack.tsx"
"local-seo","/local-seo","Local SEO – definicja","Local SEO","Pozycjonowanie lokalne — zestaw działań zwiększających widoczność firmy w wynikach wyszukiwania dla zapytań z lokalizacją.","Słownik","","","454","pozycjonowanie profilu: całość","pillar","7.6","Profil Firmy w Google","slownik","","","false","4","6","true","app\slownik\content\local-seo.tsx"
"long-tail-keyword","/long-tail-keyword","Long-tail Keyword – definicja","Long-tail Keyword","Długa, szczegółowa fraza kluczowa (3+ słów) o niższym wolumenie, ale wyższej intencji zakupowej i mniejszej konkurencji.","Słownik","","","475","Google Ads","off-topic","11.9","Google Ads","slownik","","","false","4","7","true","app\slownik\content\long-tail-keyword.tsx"
"lsi","/lsi","LSI (Latent Semantic Indexing) – definicja","LSI (Latent Semantic Indexing)","Technika identyfikowania powiązanych semantycznie słów. Treści bogate w słowa LSI lepiej odpowiadają na intencję wyszukiwania.","Słownik","","","448","oszustwa i podszywanie się","problemy","2.6","nieokreslona","slownik","","","false","1","3","true","app\slownik\content\lsi.tsx"
"meta-description","/meta-description","Meta Description – definicja","Meta Description","Krótki opis strony (do 160 znaków) wyświetlany pod tytułem w SERP. Nie wpływa bezpośrednio na ranking, ale poprawia CTR.","Słownik","","","420","strona WWW i WordPress","poradniki/strona-firmowa","2.9","strona internetowa firmy","slownik","","","false","2","8","true","app\slownik\content\meta-description.tsx"
"meta-title","/meta-title","Meta Title – definicja","Meta Title","Tytuł strony wyświetlany w zakładce przeglądarki i w SERP. Jeden z najsilniejszych on-page czynników rankingowych.","Słownik","","","469","duplikaty profilu i scalanie","problemy","4.9","nieokreslona","slownik","","","false","3","14","true","app\slownik\content\meta-title.tsx"
"mobile-first-indexing","/mobile-first-indexing","Mobile-First Indexing – definicja","Mobile-First Indexing","Podejście Google, w którym mobilna wersja strony jest podstawą do indeksowania i rankingowania, a nie wersja desktopowa.","Słownik","","","444","zawieszenie profilu i odwołanie","problemy","3.2","nieokreslona","slownik","","","false","4","7","true","app\slownik\content\mobile-first-indexing.tsx"
"nap","/nap","NAP (Name, Address, Phone) – definicja","NAP (Name, Address, Phone)","Nazwa firmy, adres i telefon — trzy dane, które muszą być spójne wszędzie w sieci. Fundament lokalnego SEO.","Słownik","","","413","NAP i cytowania","local-seo","25.3","Profil Firmy w Google","slownik","","","false","2","7","true","app\slownik\content\nap.tsx"
"natural-link","/natural-link","Natural Link – definicja","Natural Link","Link pozyskany organicznie, bez działań link buildingowych — bo inna strona uznała Twoją treść za wartościową.","Słownik","","","388","AI: encje i modele","local-seo/ai","4.4","nieokreslona","slownik","","","false","3","2","true","app\slownik\content\natural-link.tsx"
"negative-keyword","/negative-keyword","Negative Keyword – definicja","Negative Keyword","Wykluczające słowo kluczowe w Google Ads — zapobiega wyświetlaniu reklamy przy zapytaniach niezwiązanych z ofertą.","Słownik","","","362","Google Ads","off-topic","9.3","Google Ads","slownik","","","false","3","2","true","app\slownik\content\negative-keyword.tsx"
"nofollow","/nofollow","Nofollow – definicja","Nofollow","Atrybut linku informujący roboty, że nie powinny przekazywać autorytetu do linkowanej strony.","Słownik","","","375","atrybuty, usługi i produkty","konfiguracja","5.7","nieokreslona","slownik","","","false","4","8","true","app\slownik\content\nofollow.tsx"
"noindex","/noindex","Noindex – definicja","Noindex","Dyrektywa w meta tagach lub nagłówku HTTP mówiąca Googlebotowi, by nie indeksował danej strony.","Słownik","","","426","duplikaty profilu i scalanie","problemy","4.9","nieokreslona","slownik","","","false","2","4","true","app\slownik\content\noindex.tsx"
"off-page-seo","/off-page-seo","Off-Page SEO – definicja","Off-Page SEO","Działania SEO poza własną stroną — link building, cytowania, social signals, wzmianki o marce. Buduje autorytet domeny.","Słownik","","","409","NAP i cytowania","local-seo","9.1","opinie Google","slownik","","","false","7","6","true","app\slownik\content\off-page-seo.tsx"
"on-page-seo","/on-page-seo","On-Page SEO – definicja","On-Page SEO","Optymalizacja elementów na stronie — treści, nagłówków, meta tagów, struktury URL, szybkości i internal linkingu.","Słownik","","","503","dane strukturalne i schema","local-seo","6.6","nieokreslona","slownik","","","false","7","7","true","app\slownik\content\on-page-seo.tsx"
"organic-traffic","/organic-traffic","Organic Traffic – definicja","Organic Traffic","Ruch na stronie pochodzący z bezpłatnych wyników wyszukiwania — bez płatnych reklam. Główny cel działań SEO.","Słownik","","","380","koszty i decyzje zakupowe","poradniki/decyzje","3.6","nieokreslona","slownik","","","false","8","6","true","app\slownik\content\organic-traffic.tsx"
"orphan-page","/orphan-page","Orphan Page – definicja","Orphan Page","Strona, do której nie prowadzą żadne linki wewnętrzne. Trudna do odkrycia przez Googlebot i użytkowników.","Słownik","","","459","koszty i decyzje zakupowe","poradniki/decyzje","3.6","nieokreslona","slownik","","","false","4","0","true","app\slownik\content\orphan-page.tsx"
"outbound-link","/outbound-link","Outbound Link – definicja","Outbound Link","Link prowadzący z Twojej strony do zewnętrznej witryny. Linki do wiarygodnych źródeł mogą pozytywnie wpływać na E-E-A-T.","Słownik","","","451","pomiar: geogrid i pozycje","local-seo/pomiar","2.5","nieokreslona","slownik","","","false","4","0","true","app\slownik\content\outbound-link.tsx"
"pagerank","/pagerank","PageRank – definicja","PageRank","Oryginalny algorytm Google oceniający autorytet strony na podstawie liczby i jakości prowadzących do niej linków.","Słownik","","","437","nieokreslony","?","0.4","nieokreslona","slownik","","","false","5","9","true","app\slownik\content\pagerank.tsx"
"page-speed","/page-speed","Page Speed – definicja","Page Speed","Szybkość ładowania strony — jeden z czynników rankingowych Google. Mierzona m.in. przez Core Web Vitals.","Słownik","","","442","strona WWW i WordPress","poradniki/strona-firmowa","5.9","nieokreslona","slownik","","","false","1","3","true","app\slownik\content\page-speed.tsx"
"panda","/panda","Panda (Algorytm) – definicja","Panda (Algorytm)","Aktualizacja Google penalizująca niskiej jakości, cienkie treści, duplicate content i keyword stuffing.","Słownik","","","461","fraza w nazwie firmy","problemy","6.2","narzędzia AI","slownik","","","false","2","9","true","app\slownik\content\panda.tsx"
"penguin","/penguin","Penguin (Algorytm) – definicja","Penguin (Algorytm)","Aktualizacja Google penalizująca nienaturalne profile linków — kupowane, spamowe i manipulacyjne backlinki.","Słownik","","","461","NAP i cytowania","local-seo","2.9","nieokreslona","slownik","","","false","2","11","true","app\slownik\content\penguin.tsx"
"performance-max","/performance-max","Performance Max – definicja","Performance Max","Typ kampanii Google Ads automatycznie wyświetlający reklamy we wszystkich kanałach Google przy pomocy machine learning.","Słownik","","","418","pomiar: statystyki i UTM","local-seo/pomiar","45.8","Google Ads","slownik","","","false","3","2","true","app\slownik\content\performance-max.tsx"
"permalink","/permalink","Permalink – definicja","Permalink","Stały adres URL strony lub wpisu. Dobry permalink jest krótki, opisowy i zawiera słowo kluczowe.","Słownik","","","448","koszty i decyzje zakupowe","poradniki/decyzje","9.4","strona internetowa firmy","slownik","","","false","2","2","true","app\slownik\content\permalink.tsx"
"pozycjonowanie","/pozycjonowanie","Pozycjonowanie (SEO) – definicja","Pozycjonowanie (SEO)","Działania mające na celu poprawę pozycji strony w organicznych wynikach wyszukiwania Google i innych wyszukiwarek.","Słownik","","","466","koszty i decyzje zakupowe","poradniki/decyzje","13.7","nieokreslona","slownik","","","false","11","5","true","app\slownik\content\pozycjonowanie.tsx"
"ppc","/ppc","PPC (Pay Per Click) – definicja","PPC (Pay Per Click)","Model reklamy internetowej, w którym płacisz wyłącznie za kliknięcia. Stosowany w Google Ads, Meta Ads, Bing Ads.","Słownik","","","502","Google Ads","off-topic","36.1","Google Ads","slownik","","","false","7","11","true","app\slownik\content\ppc.tsx"
"quality-score","/quality-score","Quality Score – definicja","Quality Score","Ocena jakości (1–10) w Google Ads na podstawie CTR, trafności reklamy i jakości strony docelowej. Wpływa na CPC i pozycję.","Słownik","","","491","Google Ads","off-topic","18","Google Ads","slownik","","","false","6","11","true","app\slownik\content\quality-score.tsx"
"query","/query","Query (Zapytanie) – definicja","Query (Zapytanie)","Fraza wpisana przez użytkownika w pole wyszukiwania. Analiza zapytań w GSC to podstawa optymalizacji treści pod SEO.","Słownik","","","419","Google Ads","off-topic","3.7","Google Ads","slownik","","","false","4","0","true","app\slownik\content\query.tsx"
"quick-win","/quick-win","Quick Win – definicja","Quick Win","Działanie SEO przynoszące szybkie, mierzalne efekty przy stosunkowo niskim nakładzie pracy.","Słownik","","","452","duplikaty profilu i scalanie","problemy","2.4","nieokreslona","slownik","","","false","6","0","true","app\slownik\content\quick-win.tsx"
"redirect-301","/redirect-301","Redirect 301 – definicja","Redirect 301","Trwałe przekierowanie URL informujące Googlebot, że strona przeniesiona jest na stałe. Przekazuje ~99% link juice.","Słownik","","","424","zmiana adresu i przeniesienie firmy","weryfikacja-i-dostepy","8.4","nieokreslona","slownik","","","false","4","7","true","app\slownik\content\redirect-301.tsx"
"redirect-302","/redirect-302","Redirect 302 – definicja","Redirect 302","Tymczasowe przekierowanie URL. Przekazuje mniej link juice niż 301 i może dezorientować Googlebot przy długim stosowaniu.","Słownik","","","433","nieokreslony","?","1.2","nieokreslona","slownik","","","false","2","1","true","app\slownik\content\redirect-302.tsx"
"remarketing","/remarketing","Remarketing – definicja","Remarketing","Technika reklamowa polegająca na ponownym dotarciu do użytkowników, którzy wcześniej odwiedzili Twoją stronę lub aplikację.","Słownik","","","445","Google Ads","off-topic","10.1","Google Ads","slownik","","","false","2","4","true","app\slownik\content\remarketing.tsx"
"rich-snippet","/rich-snippet","Rich Snippet – definicja","Rich Snippet","Rozszerzony wynik w SERP ze szczegółowymi danymi (gwiazdki, ceny, daty) generowanymi przez dane strukturalne Schema.","Słownik","","","396","dane strukturalne i schema","local-seo","20.3","opinie Google","slownik","","","false","4","6","true","app\slownik\content\rich-snippet.tsx"
"robots-txt","/robots-txt","Robots.txt – definicja","Robots.txt","Plik tekstowy w katalogu głównym witryny, który instruuje roboty wyszukiwarek, które strony mogą lub nie mogą crawlować.","Słownik","","","385","zawieszenie profilu i odwołanie","problemy","12.8","nieokreslona","slownik","","","false","4","5","true","app\slownik\content\robots-txt.tsx"
"roas","/roas","ROAS (Return on Ad Spend) – definicja","ROAS (Return on Ad Spend)","Zwrot z wydatków reklamowych. ROAS = przychód z reklam / koszt reklam × 100%. Kluczowy wskaźnik efektywności kampanii.","Słownik","","","438","Google Ads","off-topic","22.2","Google Ads","slownik","","","false","3","4","true","app\slownik\content\roas.tsx"
"roi","/roi","ROI (Return on Investment) – definicja","ROI (Return on Investment)","Zwrot z inwestycji. ROI = (zysk – koszt) / koszt × 100%. Mierzy ogólną opłacalność działań marketingowych.","Słownik","","","394","nieokreslony","?","1.8","nieokreslona","slownik","","","false","3","1","true","app\slownik\content\roi.tsx"
"schema-markup","/schema-markup","Schema Markup – definicja","Schema Markup","Kod danych strukturalnych dodawany do strony, pomagający Google zrozumieć jej zawartość i wyświetlać rich snippety.","Słownik","","","397","dane strukturalne i schema","local-seo","54.6","nieokreslona","slownik","","","false","4","11","true","app\slownik\content\schema-markup.tsx"
"search-intent","/search-intent","Search Intent – definicja","Search Intent","Intencja wyszukiwania — cel, który użytkownik chce osiągnąć. Typy: informacyjna, nawigacyjna, transakcyjna, komercyjna.","Słownik","","","304","AI: encje i modele","local-seo/ai","4.9","nieokreslona","slownik","","","false","1","2","true","app\slownik\content\search-intent.tsx"
"sem","/sem","SEM (Search Engine Marketing) – definicja","SEM (Search Engine Marketing)","Marketing w wyszukiwarkach obejmujący zarówno działania SEO (organiczne), jak i PPC (płatne kampanie Google Ads).","Słownik","","","330","Google Ads","off-topic","15.6","Google Ads","slownik","","","false","5","0","true","app\slownik\content\sem.tsx"
"seo","/seo","SEO (Search Engine Optimization) – definicja","SEO (Search Engine Optimization)","Optymalizacja pod kątem wyszukiwarek — zestaw działań zwiększających widoczność strony w organicznych wynikach Google.","Słownik","","","337","nieokreslony","?","1.8","nieokreslona","slownik","","","false","16","6","true","app\slownik\content\seo.tsx"
"serp","/serp","SERP (Search Engine Results Page) – definicja","SERP (Search Engine Results Page)","Strona wyników wyszukiwania Google zawierająca wyniki organiczne, płatne reklamy, mapy, featured snippety i inne formaty.","Słownik","","","396","AI: encje i modele","local-seo/ai","12.1","Mapy Google","slownik","","","false","8","10","true","app\slownik\content\serp.tsx"
"sitemap-xml","/sitemap-xml","Sitemap XML – definicja","Sitemap XML","Plik XML zawierający listę wszystkich ważnych URL witryny, ułatwiający Googlebotowi odkrywanie i indeksowanie stron.","Słownik","","","374","duplikaty profilu i scalanie","problemy","4.9","strona internetowa firmy","slownik","","","false","7","5","true","app\slownik\content\sitemap-xml.tsx"
"sitelinks","/sitelinks","Sitelinks – definicja","Sitelinks","Dodatkowe linki do podstron wyświetlane pod głównym wynikiem wyszukiwania dla nazwy marki. Wyświetlane automatycznie przez Google.","Słownik","","","365","dane strukturalne i schema","local-seo","3.4","nieokreslona","slownik","","","false","3","0","true","app\slownik\content\sitelinks.tsx"
